COLONIA,LATITUD,LONGITUD,DIRECCION_FORMATEADA,TIPO_UBICACION,PLACE_ID,TIPOS,TIMESTAMP
ARANDANOS SECCION VILLA HERMOSA,29.03775,-110.9700366,"Villa Hermosa, 83280 Hermosillo, Son., Mexico",APPROXIMATE,ChIJM9gk0sOEzoYRdWZ1-hpirws,"political, sublocality, sublocality_level_1",2025-11-10T22:17:46.611557
ARANJUEZ,29.0799192,-110.9886786,"P.º Aranjuez, Nueva Galicia, 83245 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJcWpT2nKEzoYRj4HreIAOxoA,route,2025-11-10T22:17:46.988844
ARCADIA RESIDENCIAL,29.1300676,-110.9521993,"Arcadia, La Ventana, 83148 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJBW0TuIqGzoYR4nyJClo4fec,route,2025-11-10T22:17:47.346271
ARGANGEL RESIDENCIAL,29.1561148,-111.0148354,"Del Arcángel Nte., Cerrada del Angel, 83318 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJTfPF8sSAzoYRn1W34LFH51o,route,2025-11-10T22:17:47.711897
ARTESANOS,28.8274709,-111.9380897,"Artesanos, 83342 Bahía de Kino, Son., Mexico",APPROXIMATE,ChIJGW29szv3zIYR7J6Nyn4Dp9Y,"political, sublocality, sublocality_level_1",2025-11-10T22:17:48.042312
AUREA RESIDENCIAL,29.0627292,-110.9883515,"Blvd. Camino del Seri, 83288 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJx5pHICiFzoYRim6m9i9ocOI,"establishment, point_of_interest",2025-11-10T22:17:48.388844
BADALONA,29.0729673,-110.9559192,"Hermosillo, Sonora, Mexico",APPROXIMATE,ChIJ5a7femiEzoYR-X-I6ZVTPbM,"locality, political",2025-11-10T22:17:48.770468
BASALTO,29.0576654,-111.062989,"Bvld G.M Gonzalez Hermosillo y Bvld. Basalto Norte 70, Basalto Residencial, 83230 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJdZqAgtWDzoYRff69MhPEJZc,"establishment, point_of_interest",2025-11-10T22:17:49.120329
BASOPA (SAN ALFONSO),29.1647221,-108.9652777,"85604 Basopa, Son., Mexico",APPROXIMATE,ChIJx18_JMG3xYYR0cc1-S3QIgs,"locality, political",2025-11-10T22:17:49.489176
BAZANO,29.0729673,-110.9559192,"Hermosillo, Sonora, Mexico",APPROXIMATE,ChIJ5a7femiEzoYR-X-I6ZVTPbM,"locality, political",2025-11-10T22:17:49.832852
BELLAVISTA,29.0855908,-110.9212319,"Bella Vista, 83050 Hermosillo, Son., Mexico",APPROXIMATE,ChIJIeF5sJaFzoYR4iHmvzQdQL0,"political, sublocality, sublocality_level_1",2025-11-10T22:17:50.196271
BENEI,29.1190805,-111.025182,"Blvd. Paseo Benei, 83177 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJ446x1RSBzoYRauaoRMMBc2I,route,2025-11-10T22:17:50.525901
BENITO JUAREZ,29.1256134,-110.9886648,"Benito Juárez, Hermosillo, Son., Mexico",APPROXIMATE,ChIJURI08ceGzoYRMfxEz9Gcfoo,"political, sublocality, sublocality_level_1",2025-11-10T22:17:50.862539
BENITO JUAREZ (LOCALIDAD RURAL),29.1256134,-110.9886648,"Benito Juárez, Hermosillo, Son., Mexico",APPROXIMATE,ChIJURI08ceGzoYRMfxEz9Gcfoo,"political, sublocality, sublocality_level_1",2025-11-10T22:17:51.197329
BENITO JUAREZ (SECCION TRES),29.1244506,-110.9595562,"C. Tres, Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJl9E00I2GzoYRic1gjkZ-O1s,route,2025-11-10T22:17:51.559133
BILBAO,29.0740013,-110.9759708,"C. Bilbao, Las Granjas, 83250 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJT6Cio2mEzoYRVxMfKY-CPJE,route,2025-11-10T22:17:51.945008
BONATERRA RESIDENCIAL,29.0724989,-111.0466744,"Juan Antonio Ruibal Corella S/N, La Manga, 83230 Hermosillo, Son., Mexico",ROOFTOP,ChIJ7a-nuUODzoYRXO1FuIeUMuI,"establishment, point_of_interest",2025-11-10T22:17:52.289604
BUENA VISTA SECC BONITA,29.0825833,-111.0175353,"Buenavista, Residencial Salvatierra, 83224 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJK0U8QOmDzoYR0btenlEAeeE,route,2025-11-10T22:17:52.643861
BUENAVISTA,29.24457,-110.6373777,"83308 Buena Vista, Son., Mexico",APPROXIMATE,ChIJufkLZfT1zoYRtHokHVpJ37Y,"locality, political",2025-11-10T22:17:52.994835
BUENAVISTA (LOCALIDAD RURAL),29.24457,-110.6373777,"83308 Buena Vista, Son., Mexico",APPROXIMATE,ChIJufkLZfT1zoYRtHokHVpJ37Y,"locality, political",2025-11-10T22:17:53.342730
BUGAMBILIAS,29.1156941,-110.9558794,"Bugambilia, 83140 Hermosillo, Son., Mexico",APPROXIMATE,ChIJM0egfoaGzoYRqUMg6i_xZCs,"political, sublocality, sublocality_level_1",2025-11-10T22:17:53.672365
BUROCRATA MUNICIPAL,29.0893406,-110.9612985,"Hermosillo Municipality, Sonora, Mexico",APPROXIMATE,ChIJzbeFOK6GzoYR5fpeOgbWFm4,"administrative_area_level_2, political",2025-11-10T22:17:54.037282
BURRO LINDO,28.8223453,-111.9377171,"Burro Lindo, 83342 Bahía de Kino, Son., Mexico",APPROXIMATE,ChIJKz1uKiX3zIYRXHsXB9lfP1Q,"political, sublocality, sublocality_level_1",2025-11-10T22:17:54.383018
CALHIDRA DE SONORA [CALERA],29.020702,-110.873681,"83306 Calhidra de Sonora, Sonora, Mexico",APPROXIMATE,ChIJbxeQpTyQzoYR9hazwjchxiE,"locality, political",2025-11-10T22:17:54.742414
CALIFORNIA,29.0678316,-110.948074,"California, Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJj4-B46qFzoYRBFaboYSXoJk,route,2025-11-10T22:17:55.086785
CALIFORNIA ETAPA V,29.1267148,-111.0307651,"Luis Donaldo Colosio 432, Metrocentro, 83200 Hermosillo, Son., Mexico",ROOFTOP,ChIJAQAA_BCBzoYRCYwvI0270p4,"establishment, food, point_of_interest, restaurant",2025-11-10T22:17:55.441757
CALIFORNIA PRIVADA MONTEBELLO,29.1207363,-111.0601993,"California Residencial Privada Montebello, Azuaga, 83177 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJd5si-MGBzoYR4etFpG76fWU,"establishment, park, point_of_interest",2025-11-10T22:17:55.797554
CALIFORNIA PRIVADA SANTA MONICA,29.1200468,-111.0603711,"4WCQ+2V6, 83177 Hermosillo, Sonora, Mexico",GEOMETRIC_CENTER,ChIJK4a8ZgCBzoYRgT6CdCRoVfo,"establishment, point_of_interest",2025-11-10T22:17:56.161936
CALIFORNIA RESIDENCIAL SECC. SANTA MARTHA,29.1262644,-111.0345618,"Sta. Martha, 83177 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJ55LXyQ-BzoYR3RF-zn3vl2o,route,2025-11-10T22:17:56.530466
CALIFORNIA SECC. SARATOGA,29.0678316,-110.948074,"California, Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJj4-B46qFzoYRBFaboYSXoJk,route,2025-11-10T22:17:56.921262
CALISTOGA,29.083851,-111.0069939,"Calistoga, Villa de Parras, 83224 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJC84md_GDzoYRPTMofrnA7G4,route,2025-11-10T22:17:57.268803
CALLE TRECE,29.0841581,-110.9448213,"C. Trece, El Mariachi, 83040 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJrQRHJ7SFzoYRn7ob7wBfYpI,route,2025-11-10T22:17:57.607659
CAMPESTRE,29.13456,-110.9527074,"Blvrd Morelos Nte 709, Cumbres Residencial, 83146 Hermosillo, Son., Mexico",ROOFTOP,ChIJkSBiOQCHzoYRNb7o-YVm6SI,"establishment, food, point_of_interest, restaurant",2025-11-10T22:17:57.964597
CAMPESTRE CASA BLANCA,29.2600584,-110.8487691,"Unnamed Rd, 85365 Yuma, Son., Mexico",GEOMETRIC_CENTER,ChIJyc1_mKxjzoYRGibOqTJcYdw,"establishment, lodging, point_of_interest",2025-11-10T22:17:58.327987
CAMPESTRE CETÁCEAS,29.2097134,-110.9067025,"83300 Campestre Cetáceas, Son., Mexico",APPROXIMATE,ChIJDdIq71R9zoYRZhz9XGSbqEU,"locality, political",2025-11-10T22:17:58.662331
CAMPESTRE EJIDO LA YESCA,29.0091256,-111.052002,"83310 Campestre Ejido la Yesca, Son., Mexico",APPROXIMATE,ChIJVRfbVimdzoYRh9G7HxIYPeQ,"locality, political",2025-11-10T22:17:59.012762
CAMPESTRE EL POTRILLO,29.1681174,-110.8381555,"83303 Campestre el Potrillo, Son., Mexico",APPROXIMATE,ChIJs-gjXwmJzoYR_VvX0PpuzCU,"locality, political",2025-11-10T22:17:59.370744
CAMPESTRE LA HERRADURA,29.0802276,-110.9604715,"Av. Luis Donaldo Colosio Murrieta 122, El Centenario, 83260 Hermosillo, Son., Mexico",ROOFTOP,ChIJAQAAUEGEzoYRk4tPdLsbuLs,"establishment, point_of_interest, real_estate_agency",2025-11-10T22:17:59.719710
CAMPILLO (SANTA ROSALIA),29.1408442,-110.9808741,"Sta. Rosalía, Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJ4eAtj9uGzoYRthBHERwdetM,route,2025-11-10T22:18:00.080410
CAMPO EL GRANDE,29.1178319,-111.0115912,"C. Carlos Balderrama, Dunas, 83179 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJR7CMOUaBzoYRRVLIldMeXaQ,"establishment, food, point_of_interest, restaurant",2025-11-10T22:18:00.442837
CAMPO GRANDE,28.8718313,-111.2502147,"83324 Campo Grande, Sonora, Mexico",APPROXIMATE,ChIJC7pXXWUjzIYRaqUmaT5sY6M,"locality, political",2025-11-10T22:18:00.779826
CAMPO GRANDE (VIÑEDOS ALTA),29.0828185,-111.0390849,"Campo Grande, La Manga, 83320 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJTSJYW86DzoYRvegAJeUGMsA,route,2025-11-10T22:18:01.135617
CAMPO GRANDE NUMERO DOS,29.0356086,-110.9819032,"And. Núm. 2, 83284 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJ9fDcyb2EzoYRXmu6LseaGYQ,route,2025-11-10T22:18:01.486567
CAMPO LAS LOMITAS,29.1024303,-111.005902,"Los Campos, Sonacer, 83174 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJx9JzXlaBzoYRwGJcXtLqRXg,route,2025-11-10T22:18:01.824770
CAMPO NUEVO,29.0921783,-111.0372693,"Blvd. Jesús García Morales, La Manga, 83320 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJX3AkpuGDzoYRrsxe89cLEAs,"establishment, point_of_interest",2025-11-10T22:18:02.186961
CAMPO NUEVO (LOCALIDAD RURAL),29.0921783,-111.0372693,"Blvd. Jesús García Morales, La Manga, 83320 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJX3AkpuGDzoYRrsxe89cLEAs,"establishment, point_of_interest",2025-11-10T22:18:02.537858
CAMPO SAN LUIS,29.199043,-111.7058168,"Carr. Hermosillo Bahía Kino, Las Granjas, 83353 Miguel Alemán, Son., Mexico",GEOMETRIC_CENTER,ChIJ11REZFGuzYYRqDJ9zF0ZqWM,"establishment, point_of_interest",2025-11-10T22:18:02.907897
CANADA DE LOS NEGROS,29.0873893,-110.9443301,"Cañada de los Negros, Hermosillo, Son., Mexico",APPROXIMATE,ChIJM76wCbaFzoYRzfPL9y1l49U,"political, sublocality, sublocality_level_1",2025-11-10T22:18:03.257714
CANARIOS,29.1530249,-110.9704572,"Canarios, Rincon de Palmas, 83106 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJkdx4_h6HzoYRSiHgYF9KSt0,route,2025-11-10T22:18:03.600977
CANTERAS RESIDENCIAL SECCION MONTALBAN,29.1771891,-110.9929708,"Montalban, 83107 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJQSk6zE2HzoYRPnonPGUaxt8,route,2025-11-10T22:18:03.947530
CAPERUSO,29.1502115,-110.9845666,"Caperuzo, 83105 Hermosillo, Son., Mexico",APPROXIMATE,ChIJCzRzsyeHzoYRfzrBU2WtOAU,"political, sublocality, sublocality_level_1",2025-11-10T22:18:04.289074
CAPILLA,29.1491775,-110.9869743,"P.º de la Capilla, Hacienda, 83105 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJU2DddiiHzoYR3TBTS9B8njA,route,2025-11-10T22:18:04.630627
CARDENO ETAPA CELESTE II,29.1573596,-110.9712538,"C. Reyes Nte., Cárdeno Residencial, 83114 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJrWJZwR2HzoYRUS2vn5zhifI,"establishment, general_contractor, point_of_interest",2025-11-10T22:18:04.989638
CARDENO RESIDENCIAL,29.1573596,-110.9712538,"C. Reyes Nte., Cárdeno Residencial, 83114 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJrWJZwR2HzoYRUS2vn5zhifI,"establishment, general_contractor, point_of_interest",2025-11-10T22:18:05.315992
CARMEN SERDAN,29.1374409,-110.984194,"Carmen Serdán, Hermosillo, Son., Mexico",APPROXIMATE,ChIJjU5S0NqGzoYRyjEoNQvItAU,"political, sublocality, sublocality_level_1",2025-11-10T22:18:05.655548
CARNAVALITO,28.8252106,-111.9351088,"Carnavalito, 83342 Bahía de Kino, Son., Mexico",APPROXIMATE,ChIJuVaCezv3zIYRgx0Hd_KrHic,"political, sublocality, sublocality_level_1",2025-11-10T22:18:05.984567
CARRETERA 26,29.0255928,-111.0145843,"Carr. 26, Hermosillo, Son., Mexico",GEOMETRIC_CENTER,EiJDYXJyLiAyNiwgSGVybW9zaWxsbywgU29uLiwgTWV4aWNvIi4qLAoUChIJOUhovF2DzoYRNWM4neS1-VYSFAoSCeWu33pohM6GEfl_iOmVUz2z,route,2025-11-10T22:18:06.340936
CARRETERA BAHÍA DE KINO,29.0900161,-111.0458873,"Carr. Hermosillo Bahía Kino, Hermosillo, Son., Mexico",GEOMETRIC_CENTER,EjZDYXJyLiBIZXJtb3NpbGxvIEJhaMOtYSBLaW5vLCBIZXJtb3NpbGxvLCBTb24uLCBNZXhpY28iLiosChQKEglDMzzZ34POhhHGVAzWC2GGUBIUChIJ5a7femiEzoYR-X-I6ZVTPbM,route,2025-11-10T22:18:06.690690
CARRETERA GUAYMAS,29.1025833,-110.9552599,"Guaymas, Modelo, 83190 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJn1uiDCyEzoYR2iF34Hz8KAk,route,2025-11-10T22:18:07.042452
CARRETERA URES,29.1777053,-110.8508844,"Carr. a Ures, Sonora, Mexico",GEOMETRIC_CENTER,ChIJzxUqzVKIzoYRMsjrLPRztPY,route,2025-11-10T22:18:07.390170
CARRETERA YECORA,29.0578307,-110.9664693,"Yecora, Fovissste, 83288 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJUbD3wvaEzoYRueNDFJUrBUU,route,2025-11-10T22:18:07.738388
CARRILLO MARCOR,28.9123361,-111.3329426,"83325 Alejandro Carrillo Marcor, Sonora, Mexico",APPROXIMATE,ChIJb3qru6o7zIYRJfV4W3vH5Lc,"locality, political",2025-11-10T22:18:08.076860
CASERIO SAHUARO,29.1086645,-111.011764,"Sahuaro, Hermosillo, Son., Mexico",APPROXIMATE,ChIJOxQ-OkWBzoYRMUNbh8d4j7A,"political, sublocality, sublocality_level_1",2025-11-10T22:18:08.414915
CASERIO SOLAR,29.1059495,-110.9456252,"Priv. Caserío Solar, Periodista, 83156 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJGVHsPNSFzoYRaAlh13hp2Ks,route,2025-11-10T22:18:08.759461
CASIA RESIDENCIAL,29.0783848,-111.0325645,"Cassia, 83243 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJeeIWD8aDzoYRsToGkgALa8g,route,2025-11-10T22:18:09.118615
CASTELINA,29.0022316,-110.9327299,"Castelina, 83296 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJiw6HIcKazoYRU87dp39Bd9g,route,2025-11-10T22:18:09.459977
CENTENARIO LUX,29.075294,-110.9610952,"El Centenario, Hermosillo, Son., Mexico",APPROXIMATE,ChIJ3VDpdUWEzoYRupyapkbnVic,"political, sublocality, sublocality_level_1",2025-11-10T22:18:09.814581
CENTRO BAHIA DE KINO,28.8233777,-111.9418159,"Centro, 83340 Bahía de Kino, Son., Mexico",APPROXIMATE,ChIJX-_pYzD3zIYRJNqds4f6Wus,"political, sublocality, sublocality_level_1",2025-11-10T22:18:10.182030
CENTRO ECOLOGICO DE SONORA,29.0168128,-110.953644,"Centro Ecológico de Sonora, Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJ3cEoBSubzoYR_IzRD8gwd_I,"premise, street_address",2025-11-10T22:18:10.540754
CERRADA CORONADO,29.1497156,-110.9728517,"Cda. Coronado, San Luis Rey, 83106 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJq0vL4x-HzoYR5W9Txyz0Q9I,route,2025-11-10T22:18:10.881152
CERRADA DE LA CAPILLA,29.1496661,-110.9873369,"P.º de La Misa, Hacienda, 83105 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJo4rzPgCHzoYRUNw5IMdz8mE,"establishment, point_of_interest",2025-11-10T22:18:11.243998
CERRADA DIAMANTES,29.1604899,-111.0096799,"Obsidiana 47, Col Diamante, 83117 Hermosillo, Son., Mexico",ROOFTOP,ChIJpbDsJL-BzoYRohFh7KcjPSk,"establishment, point_of_interest",2025-11-10T22:18:11.618892
CERRADA EL ENCANTO,29.1451876,-110.9997209,"Encanto, Encanto II, 83117 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJvTkvoCqBzoYRUuuQlciPiHE,route,2025-11-10T22:18:11.967091
CERRADA LA CAPILLA,29.1488906,-110.9872029,"Cerrada de la Capilla Park, P.º de la Capilla 9, Hacienda, 83105 Hermosillo, Son., Mexico",ROOFTOP,ChIJW9pyKgCHzoYRTFAQiKd24LY,"establishment, park, point_of_interest",2025-11-10T22:18:12.313876
CERRADA LA CARIDAD,29.0483,-110.9968822,"Caridad, 83285 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJi2Xz9oKEzoYRyoJIrgBsiUM,route,2025-11-10T22:18:12.667645
CERRADA MINAS,29.0784143,-110.9856584,"Cerrada de Minas, 83240 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJE0lInW2EzoYR6sYXoYJ3s1c,route,2025-11-10T22:18:13.017896
CERRADA SAN IGNACIO,29.0466949,-110.984449,"San Ignacio, Palo Verde, 83280 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJlSscOZCEzoYR49kmzA4XTiY,route,2025-11-10T22:18:13.384071
CERRADA SAN RAFAEL,29.1380269,-110.9804672,"San Rafael, Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJ9Rn6YcSGzoYRK-vOc4RzRyQ,route,2025-11-10T22:18:13.738636
CERRADA SUAQUI GRANDE,29.1400862,-110.9794069,"Suaqui Grande, Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJXy0ufdyGzoYRmv_MBsCDSyU,route,2025-11-10T22:18:14.088119
CERRADA VISTA AZUL,29.1410774,-110.9628149,"Banus, Vista Azul Residencial, 83106 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJSRfh9VKHzoYR1genwYUdUV8,"establishment, point_of_interest",2025-11-10T22:18:14.452973
CERRO 1,29.0368712,-110.9651701,"Cjon. del Cerro 1, Villa Hermosa, 83280 Hermosillo, Son., Mexico",ROOFTOP,ChIJ2RNfAcOEzoYRoEZTkPlNSMw,"premise, street_address",2025-11-10T22:18:14.809642
CERRO 2,29.0767831,-110.9501981,"Del Cerro 2, Centro, 83000 Hermosillo, Son., Mexico",RANGE_INTERPOLATED,EjNEZWwgQ2Vycm8gMiwgQ2VudHJvLCA4MzAwMCBIZXJtb3NpbGxvLCBTb24uLCBNZXhpY28iMBIuChQKEglXR7e2soXOhhGzeZcvfTiMBxACKhQKEgkxK-2usoXOhhEpyL4Z2BfNKQ,street_address,2025-11-10T22:18:15.153744
CERRO DE LA CAMPANA,29.071527,-110.9543891,"Cerro la Campana, Hermosillo, Son., Mexico",APPROXIMATE,ChIJQ44KFVOEzoYRAJOAzy_R6bg,"political, sublocality, sublocality_level_1",2025-11-10T22:18:15.503486
CERRO DE LA VIRGEN,29.1016524,-111.0037004,"Cerro de La Virgen, 83170 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJVR3e51WBzoYRIPnI8JV4MAw,route,2025-11-10T22:18:15.852840
CHULAVISTA,29.0173779,-110.9309182,"Chulavista, Hermosillo, Son., Mexico",APPROXIMATE,ChIJ6b62ZsmazoYRrBZgRoERYM4,"political, sublocality, sublocality_level_1",2025-11-10T22:18:16.197180
CLUB CAMPESTRE RÍO AZUL,29.2059442,-110.8530567,"83300 Club Campestre Río Azul, Son., Mexico",APPROXIMATE,ChIJZyM8JdOJzoYRIMBNneC9jG4,"locality, political",2025-11-10T22:18:16.539211
CLUB DE GOLF LOS LAGOS,29.0721003,-111.0024382,"B Pte. 222, Los Lagos, 83245 Hermosillo, Son., Mexico",ROOFTOP,ChIJ9U8jAcmDzoYR-C-Gp4BEK8k,"establishment, point_of_interest",2025-11-10T22:18:16.902276
COLINAS DEL MAR,29.1233976,-110.9188062,"Del Mar, 83166 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJS1RxTg6GzoYR4dtx4ESm9_c,route,2025-11-10T22:18:17.254038
COLINAS RESIDENCIAL,29.1212444,-110.9558794,"Las Colinas, Hermosillo, Son., Mexico",APPROXIMATE,ChIJj-Je64iGzoYRcZCLwhcJTHQ,"political, sublocality, sublocality_level_1",2025-11-10T22:18:17.609279
COLINAS RESIDENCIALES DEL BACHOCO,29.1284899,-110.9545737,"Av. el Bachoco 32, Bachoco, 83148 Hermosillo, Son., Mexico",ROOFTOP,ChIJp50yEIuGzoYRnR4feR31Sts,"establishment, health, point_of_interest",2025-11-10T22:18:17.975734
COLONA BLANCA,29.1319323,-110.9530852,"Colina Blanca II, 83148 Hermosillo, Son., Mexico",APPROXIMATE,ChIJcYCGIvWGzoYR2bicwSlxmJ8,"political, sublocality, sublocality_level_1",2025-11-10T22:18:18.403092
COLONIA RURAL HERMOSILLO,29.0729673,-110.9559192,"Hermosillo, Sonora, Mexico",APPROXIMATE,ChIJ5a7femiEzoYR-X-I6ZVTPbM,"locality, political",2025-11-10T22:18:18.776048
COLOSO,29.0824315,-110.9342712,"Coloso, Hermosillo, Son., Mexico",APPROXIMATE,ChIJlbj5vbuFzoYRJQcxs9J-nvk,"political, sublocality, sublocality_level_1",2025-11-10T22:18:19.111615
COLOSO ALTO,29.086511,-110.9372676,"Circunvalación, Sin Asignación En Nombre de Asentamiento, 83040 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJMTgW0FOFzoYRaQjV8Nf-IKQ,"establishment, point_of_interest, tourist_attraction",2025-11-10T22:18:19.470463
COLOSO BAJO,29.081229,-110.9347076,"C. Nueva Circunvalación 968, Coloso, 83040 Hermosillo, Son., Mexico",ROOFTOP,ChIJpSP4DoiFzoYRn8-4ONlIvCA,"establishment, point_of_interest",2025-11-10T22:18:19.835696
COMBATE,29.0729673,-110.9559192,"Hermosillo, Sonora, Mexico",APPROXIMATE,ChIJ5a7femiEzoYR-X-I6ZVTPbM,"locality, political",2025-11-10T22:18:20.165710
CONCORDIA RESIDNCIAL,29.0771515,-111.0126501,"Bulevar Luis Donaldo Colosio, 83244 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJp-nYYaGBzoYRNm2irbfX0X0,"establishment, point_of_interest, real_estate_agency",2025-11-10T22:18:20.514182
CONDOMINIO HACIENDA REAL,28.9994407,-110.9638186,"Hacienda Real, 83283 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,Ei1IYWNpZW5kYSBSZWFsLCA4MzI4MyBIZXJtb3NpbGxvLCBTb24uLCBNZXhpY28iLiosChQKEgld2MLtPJvOhhHwGJPWCXGJLxIUChIJ5a7femiEzoYR-X-I6ZVTPbM,route,2025-11-10T22:18:20.867564
CONDOMINIO VILLAS DEL MAR,29.0614458,-110.9639135,"Av Villa del Mar, Las Villas, 83289 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJb5vh6PeEzoYR4IdoZqHzG4E,route,2025-11-10T22:18:21.221415
CONDOMINIOS INN,29.0864928,-111.0191791,"Priv. San Lucio 14, Residencial Los Santos, 83224 Hermosillo, Son., Mexico",ROOFTOP,ChIJncKMRrCDzoYRNZxgWjaGnFo,"establishment, point_of_interest",2025-11-10T22:18:21.574963
CONDOMINIOS JACQUELYNN,29.0729673,-110.9559192,"Hermosillo, Sonora, Mexico",APPROXIMATE,ChIJ5a7femiEzoYR-X-I6ZVTPbM,"locality, political",2025-11-10T22:18:21.913643
CONDOMINIOS LOS PORTALES RESIDENCIAL,29.0777533,-110.9940617,"Av Provincia Albacete, Los Portales, 83247 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJcy-ADTSFzoYR0q4xJvWPRRM,"establishment, point_of_interest",2025-11-10T22:18:22.313989
CONJUNTO ALBORADA,29.0795768,-110.9801425,"Av. de Alborada, Palmar del Sol, 83250 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJ5zCsfmuEzoYRQPhR6aREnUY,route,2025-11-10T22:18:22.664889
CORCELES,29.0757086,-111.0266668,"Hermosillo Municipality, 83243 Hermosillo, Sonora, Mexico",GEOMETRIC_CENTER,ChIJq6qq6sCDzoYR7eDN80Sx1YE,"establishment, point_of_interest",2025-11-10T22:18:23.007803
CORCELES RESIDENCIAL,29.074652,-111.0255706,"Área Común Corceles Residencial, Blvd. Villa de los Corceles, 83243 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJ7f0rgsCDzoYR1RhUS0mOG3E,"establishment, park, point_of_interest",2025-11-10T22:18:23.348213
CORCELES SECC ARDENES,29.0757086,-111.0266668,"Hermosillo Municipality, 83243 Hermosillo, Sonora, Mexico",GEOMETRIC_CENTER,ChIJq6qq6sCDzoYR7eDN80Sx1YE,"establishment, point_of_interest",2025-11-10T22:18:23.689010
CORDOBA RDCIAL,29.1509013,-111.0189244,"C. Pedro Salazar Felix, Villa del Real, 83318 Hermosillo, Son., Mexico",GEOMETRIC_CENTER,ChIJM8SCKcGBzoYR9SJUczvlfB4,"establishment, point_of_interest",2025-11-10T22:18:24.045892
CORONADO RESIDENCIAL,29.0920443,-111.0009595,"Coronado, Capistrano, Hermosillo, Son., Mexico",APPROXIMATE,ChIJV3tpUfiDzoYR6hrgqePV-kw,"neighborhood, political",2025-11-10T22:18:24.396770
CORRALES SAN JUANERO,29.0369303,-111.1343433,"83323 Corrales San Juanero, Son., Mexico",APPROXIMATE,ChIJgQvKY6wpzIYRTt-jO3TyDfA,"locality, political",2025-11-10T22:18:24.744081
CORSELES,29.0757086,-111.0266668,"Hermosillo Municipality, 83243 Hermosillo, Sonora, Mexico",GEOMETRIC_CENTER,ChIJq6qq6sCDzoYR7eDN80Sx1YE,"establishment, point_of_interest",2025-11-10T22:18:25.082485
CORTIJO PERIODISTAS,29.1430689,-110.9888555,"C. Carlos Caturegli 963-969, Villas del Cortijo, 83106 Hermosillo, Son., Mexico",ROOFTOP,ChIJ36CEcQCHzoYRg4Jvk1kKpb8,"establishment, point_of_interest, store",2025-11-10T22:18:25.441889
